episode,reward,steps,epsilon
818,950.0,629,0.0165683801277891
819,320.0,569,0.016485538227150154
820,230.0,497,0.0164031105360144
821,220.0,377,0.01632109498333433
822,290.0,451,0.016239489508417658
823,410.0,761,0.01615829206087557
824,190.0,501,0.01607750060057119
825,420.0,671,0.015997113097568336
826,200.0,481,0.015917127532080494
827,230.0,667,0.01583754189442009
828,950.0,885,0.01575835418494799
829,570.0,695,0.01567956241402325
830,590.0,697,0.015601164601953134
831,600.0,643,0.015523158778943369
832,650.0,639,0.015445542985048652
833,250.0,453,0.015368315270123408
834,150.0,393,0.01529147369377279
835,860.0,717,0.015215016325303928
836,1190.0,965,0.015138941243677408
837,380.0,513,0.01506324653745902
838,450.0,551,0.014987930304771725
839,500.0,709,0.014912990653247866
840,320.0,433,0.014838425699981627
841,260.0,399,0.01476423357148172
842,820.0,843,0.014690412403624311
843,400.0,497,0.01461696034160619
844,790.0,859,0.014543875539898159
845,130.0,355,0.014471156162198668
846,330.0,495,0.014398800381387675
847,180.0,507,0.014326806379480736
848,420.0,713,0.014255172347583332
849,230.0,411,0.014183896485845416
850,280.0,533,0.014112977003416188
851,240.0,453,0.014042412118399107
852,270.0,427,0.013972200057807112
853,990.0,889,0.013902339057518077
854,840.0,987,0.013832827362230486
855,350.0,413,0.013763663225419333
856,510.0,629,0.013694844909292236
857,440.0,665,0.013626370684745774
858,320.0,581,0.013558238831322046
859,260.0,501,0.013490447637165436
860,220.0,381,0.013422995398979608
861,200.0,585,0.01335588042198471
862,340.0,565,0.013289101019874787
863,250.0,641,0.013222655514775413
864,170.0,511,0.013156542237201536
865,260.0,641,0.013090759526015528
866,410.0,789,0.01302530572838545
867,390.0,655,0.012960179199743523
868,670.0,861,0.012895378303744804
869,220.0,299,0.01283090141222608
870,880.0,523,0.012766746905164949
871,260.0,379,0.012702913170639124
872,370.0,489,0.012639398604785928
873,520.0,551,0.012576201611761997
874,1600.0,1099,0.012513320603703188
875,1450.0,871,0.012450754000684672
876,680.0,961,0.012388500230681249
877,700.0,539,0.012326557729527843
878,290.0,437,0.012264924940880204
879,630.0,733,0.012203600316175803
880,300.0,471,0.012142582314594924
881,630.0,643,0.01208186940302195
882,560.0,637,0.01202146005600684
883,350.0,429,0.011961352755726806
884,400.0,417,0.01190154599194817
885,360.0,609,0.01184203826198843
886,460.0,637,0.011782828070678488
887,360.0,567,0.011723913930325095
888,860.0,531,0.01166529436067347
889,600.0,671,0.011606967888870102
890,360.0,457,0.01154893304942575
891,660.0,863,0.011491188384178622
892,650.0,699,0.011433732442257729
893,270.0,529,0.01137656378004644
894,310.0,531,0.011319680961146208
895,610.0,901,0.011263082556340478
896,1120.0,689,0.011206767143558775
897,1890.0,1015,0.011150733307840981
898,1940.0,1149,0.011094979641301777
899,1950.0,773,0.011039504743095268
900,660.0,821,0.01098430721937979
901,1910.0,1231,0.010929385683282892
902,1970.0,969,0.010874738754866477
903,510.0,903,0.010820365061092144
904,1920.0,817,0.010766263235786683
905,470.0,883,0.01071243191960775
906,1850.0,699,0.010658869760009713
907,1910.0,741,0.010605575411209664
908,1950.0,981,0.010552547534153616
909,1860.0,877,0.010499784796482848
910,1990.0,967,0.010447285872500434
911,1870.0,715,0.01039504944313793
912,1930.0,1169,0.010343074195922241
913,1910.0,1123,0.01029135882494263
914,710.0,835,0.010239902030817916
915,1830.0,739,0.010188702520663827
916,620.0,911,0.010137759008060509
917,1920.0,815,0.010087070213020206
918,750.0,805,0.010036634861955105
919,2000.0,963,0.01
920,590.0,839,0.01
921,570.0,889,0.01
922,1110.0,761,0.01
923,1910.0,777,0.01
924,500.0,1011,0.01
925,1860.0,721,0.01
926,1910.0,777,0.01
927,1910.0,729,0.01
928,1910.0,793,0.01
929,1910.0,777,0.01
930,1820.0,927,0.01
931,1910.0,879,0.01
932,630.0,955,0.01
933,1820.0,883,0.01
934,470.0,903,0.01
935,1040.0,881,0.01
936,540.0,1001,0.01
937,1830.0,805,0.01
938,1110.0,779,0.01
939,1860.0,803,0.01
940,620.0,1077,0.01
941,490.0,681,0.01
942,250.0,549,0.01
943,160.0,555,0.01
944,350.0,527,0.01
945,610.0,699,0.01
946,660.0,637,0.01
947,890.0,753,0.01
948,460.0,563,0.01
949,1250.0,737,0.01
950,680.0,625,0.01
951,420.0,657,0.01
952,770.0,827,0.01
953,450.0,659,0.01
954,660.0,799,0.01
955,700.0,649,0.01
956,1670.0,793,0.01
957,1840.0,695,0.01
958,710.0,983,0.01
959,750.0,617,0.01
960,310.0,479,0.01
961,500.0,453,0.01
962,500.0,671,0.01
963,370.0,667,0.01
964,630.0,655,0.01
965,520.0,767,0.01
966,180.0,525,0.01
967,590.0,671,0.01
968,530.0,561,0.01
969,500.0,1029,0.01
970,390.0,625,0.01
971,1060.0,569,0.01
972,630.0,703,0.01
973,440.0,661,0.01
974,460.0,501,0.01
975,370.0,609,0.01
976,710.0,589,0.01
977,410.0,513,0.01
978,370.0,685,0.01
979,770.0,647,0.01
980,280.0,607,0.01
981,560.0,673,0.01
982,950.0,643,0.01
983,1060.0,685,0.01
984,90.0,529,0.01
985,290.0,623,0.01
986,1070.0,967,0.01
987,740.0,861,0.01
988,280.0,589,0.01
989,350.0,461,0.01
990,300.0,645,0.01
991,430.0,625,0.01
992,260.0,407,0.01
993,260.0,511,0.01
994,380.0,429,0.01
995,390.0,447,0.01
996,890.0,753,0.01
997,590.0,599,0.01
998,280.0,561,0.01
999,490.0,783,0.01
1000,870.0,641,0.01
1001,260.0,427,0.01
1002,1010.0,673,0.01
1003,570.0,617,0.01
1004,110.0,635,0.01
1005,340.0,633,0.01
1006,290.0,583,0.01
1007,610.0,729,0.01
1008,310.0,389,0.01
1009,550.0,823,0.01
1010,740.0,815,0.01
1011,100.0,387,0.01
1012,370.0,701,0.01
1013,660.0,699,0.01
1014,460.0,563,0.01
1015,880.0,841,0.01
1016,760.0,743,0.01
1017,470.0,605,0.01
1018,900.0,609,0.01
1019,470.0,571,0.01
1020,930.0,691,0.01
1021,270.0,737,0.01
1022,210.0,531,0.01
1023,380.0,445,0.01
1024,660.0,671,0.01
1025,720.0,963,0.01
1026,1550.0,1103,0.01
1027,320.0,777,0.01
1028,320.0,497,0.01
1029,560.0,461,0.01
1030,620.0,647,0.01
1031,900.0,559,0.01
1032,1320.0,821,0.01
1033,580.0,693,0.01
1034,1000.0,615,0.01
1035,630.0,679,0.01
1036,230.0,537,0.01
1037,220.0,499,0.01
1038,1690.0,913,0.01
1039,670.0,647,0.01
1040,780.0,521,0.01
1041,690.0,697,0.01
1042,630.0,709,0.01
1043,350.0,443,0.01
1044,240.0,465,0.01
1045,1020.0,771,0.01
1046,2190.0,741,0.01
1047,540.0,663,0.01
1048,490.0,645,0.01
1049,140.0,565,0.01
1050,250.0,601,0.01
1051,370.0,559,0.01
1052,690.0,677,0.01
1053,1200.0,1347,0.01
1054,880.0,657,0.01
1055,360.0,481,0.01
1056,1300.0,707,0.01
1057,700.0,677,0.01
1058,540.0,713,0.01
1059,270.0,411,0.01
1060,300.0,401,0.01
1061,170.0,431,0.01
1062,210.0,431,0.01
1063,430.0,795,0.01
1064,400.0,519,0.01
1065,370.0,617,0.01
1066,600.0,557,0.01
1067,530.0,875,0.01
1068,250.0,497,0.01
1069,610.0,549,0.01
1070,540.0,733,0.01
1071,690.0,631,0.01
1072,550.0,759,0.01
1073,680.0,511,0.01
1074,540.0,721,0.01
1075,330.0,511,0.01
1076,680.0,571,0.01
1077,1100.0,695,0.01
1078,1990.0,665,0.01
1079,610.0,681,0.01
1080,260.0,465,0.01
1081,610.0,719,0.01
1082,600.0,597,0.01
1083,330.0,679,0.01
1084,440.0,677,0.01
1085,290.0,659,0.01
1086,510.0,581,0.01
1087,500.0,557,0.01
1088,330.0,561,0.01
1089,270.0,531,0.01
1090,380.0,617,0.01
1091,940.0,1009,0.01
1092,510.0,463,0.01
1093,380.0,725,0.01
1094,810.0,587,0.01
1095,640.0,953,0.01
1096,790.0,679,0.01
1097,430.0,603,0.01
1098,1020.0,1081,0.01
1099,730.0,615,0.01
1100,570.0,663,0.01
1101,730.0,691,0.01
1102,670.0,1013,0.01
1103,740.0,777,0.01
1104,450.0,555,0.01
1105,590.0,575,0.01
1106,460.0,851,0.01
1107,570.0,1025,0.01
1108,520.0,647,0.01
1109,380.0,669,0.01
1110,1010.0,877,0.01
1111,320.0,561,0.01
1112,380.0,623,0.01
1113,1210.0,627,0.01
1114,270.0,415,0.01
1115,1090.0,807,0.01
1116,410.0,673,0.01
1117,370.0,687,0.01
1118,410.0,709,0.01
1119,440.0,701,0.01
1120,520.0,685,0.01
1121,490.0,583,0.01
1122,700.0,789,0.01
1123,530.0,617,0.01
1124,340.0,539,0.01
1125,310.0,407,0.01
1126,1070.0,619,0.01
1127,320.0,567,0.01
1128,1220.0,1101,0.01
1129,440.0,661,0.01
1130,280.0,457,0.01
1131,750.0,789,0.01
1132,320.0,569,0.01
1133,540.0,811,0.01
1134,1960.0,695,0.01
1135,1090.0,993,0.01
1136,1530.0,741,0.01
1137,1110.0,1139,0.01
1138,1700.0,947,0.01
1139,990.0,749,0.01
1140,210.0,499,0.01
1141,220.0,473,0.01
1142,600.0,801,0.01
1143,360.0,513,0.01
1144,270.0,411,0.01
1145,370.0,401,0.01
1146,370.0,401,0.01
1147,900.0,801,0.01
1148,550.0,573,0.01
1149,210.0,507,0.01
1150,130.0,505,0.01
1151,430.0,423,0.01
1152,650.0,1237,0.01
1153,220.0,461,0.01
1154,270.0,409,0.01
1155,1030.0,599,0.01
1156,410.0,631,0.01
1157,270.0,533,0.01
1158,350.0,485,0.01
1159,460.0,721,0.01
1160,590.0,881,0.01
1161,330.0,563,0.01
1162,550.0,643,0.01
1163,540.0,567,0.01
1164,790.0,675,0.01
1165,250.0,457,0.01
1166,510.0,701,0.01
1167,1050.0,629,0.01
1168,300.0,447,0.01
1169,600.0,861,0.01
1170,320.0,525,0.01
1171,300.0,593,0.01
1172,220.0,361,0.01
1173,390.0,407,0.01
1174,280.0,499,0.01
1175,260.0,421,0.01
1176,220.0,501,0.01
1177,580.0,651,0.01
1178,240.0,489,0.01
1179,420.0,561,0.01
1180,1130.0,757,0.01
1181,240.0,415,0.01
1182,250.0,475,0.01
1183,820.0,1231,0.01
1184,220.0,391,0.01
1185,1720.0,581,0.01
1186,360.0,813,0.01
1187,270.0,539,0.01
1188,220.0,527,0.01
1189,260.0,509,0.01
1190,340.0,449,0.01
1191,200.0,369,0.01
1192,280.0,361,0.01
1193,650.0,647,0.01
1194,420.0,427,0.01
1195,300.0,591,0.01
1196,280.0,399,0.01
1197,280.0,431,0.01
1198,410.0,537,0.01
1199,310.0,429,0.01
1200,280.0,431,0.01
1201,280.0,431,0.01
1202,250.0,381,0.01
1203,420.0,519,0.01
1204,1390.0,903,0.01
1205,380.0,453,0.01
1206,400.0,569,0.01
1207,540.0,669,0.01
1208,690.0,829,0.01
1209,320.0,505,0.01
1210,230.0,359,0.01
1211,900.0,705,0.01
1212,500.0,781,0.01
1213,330.0,611,0.01
1214,610.0,741,0.01
1215,480.0,579,0.01
1216,440.0,721,0.01
1217,210.0,633,0.01
1218,160.0,385,0.01
1219,800.0,675,0.01
1220,490.0,735,0.01
1221,180.0,485,0.01
1222,240.0,441,0.01
1223,410.0,559,0.01
1224,850.0,857,0.01
1225,290.0,629,0.01
1226,290.0,577,0.01
1227,900.0,915,0.01
1228,400.0,849,0.01
1229,240.0,487,0.01
1230,450.0,719,0.01
1231,360.0,677,0.01
1232,310.0,521,0.01
1233,220.0,361,0.01
1234,220.0,325,0.01
1235,1150.0,517,0.01
1236,650.0,649,0.01
1237,350.0,571,0.01
1238,280.0,527,0.01
1239,630.0,693,0.01
1240,440.0,665,0.01
1241,860.0,571,0.01
1242,300.0,601,0.01
1243,560.0,681,0.01
1244,310.0,723,0.01
1245,410.0,593,0.01
1246,470.0,453,0.01
1247,80.0,249,0.01
1248,320.0,547,0.01
1249,2200.0,825,0.01
1250,310.0,509,0.01
1251,570.0,573,0.01
1252,350.0,525,0.01
1253,210.0,485,0.01
1254,340.0,851,0.01
1255,420.0,653,0.01
1256,410.0,597,0.01
1257,280.0,653,0.01
1258,270.0,501,0.01
1259,210.0,519,0.01
1260,470.0,675,0.01
1261,230.0,515,0.01
1262,880.0,829,0.01
1263,380.0,541,0.01
1264,380.0,457,0.01
1265,290.0,375,0.01
1266,250.0,557,0.01
1267,410.0,465,0.01
1268,1620.0,935,0.01
1269,630.0,793,0.01
1270,1020.0,729,0.01
1271,380.0,509,0.01
1272,210.0,487,0.01
1273,790.0,687,0.01
1274,230.0,543,0.01
1275,450.0,639,0.01
1276,620.0,729,0.01
1277,310.0,529,0.01
1278,270.0,541,0.01
1279,310.0,447,0.01
1280,120.0,379,0.01
1281,210.0,385,0.01
1282,310.0,497,0.01
1283,400.0,715,0.01
1284,510.0,549,0.01
1285,570.0,689,0.01
1286,110.0,431,0.01
1287,350.0,445,0.01
1288,1010.0,633,0.01
1289,410.0,667,0.01
1290,850.0,843,0.01
1291,290.0,401,0.01
1292,340.0,547,0.01
1293,450.0,615,0.01
1294,620.0,745,0.01
1295,510.0,617,0.01
1296,410.0,859,0.01
1297,370.0,681,0.01
1298,320.0,635,0.01
1299,210.0,373,0.01
1300,230.0,473,0.01
1301,200.0,529,0.01
1302,210.0,485,0.01
1303,230.0,515,0.01
1304,320.0,499,0.01
1305,260.0,409,0.01
1306,570.0,737,0.01
1307,520.0,517,0.01
1308,350.0,445,0.01
1309,260.0,389,0.01
1310,230.0,387,0.01
1311,580.0,593,0.01
1312,290.0,421,0.01
1313,560.0,717,0.01
1314,510.0,637,0.01
1315,1150.0,835,0.01
1316,450.0,633,0.01
1317,500.0,713,0.01
1318,410.0,681,0.01
1319,550.0,599,0.01
1320,140.0,517,0.01
1321,380.0,529,0.01
1322,440.0,639,0.01
1323,310.0,625,0.01
1324,350.0,711,0.01
1325,360.0,487,0.01
1326,680.0,665,0.01
1327,580.0,977,0.01
1328,280.0,673,0.01
1329,300.0,465,0.01
1330,490.0,667,0.01
1331,230.0,347,0.01
1332,690.0,629,0.01
1333,520.0,753,0.01
1334,300.0,379,0.01
1335,750.0,873,0.01
1336,460.0,601,0.01
1337,620.0,659,0.01
1338,1100.0,615,0.01
1339,500.0,695,0.01
1340,530.0,621,0.01
1341,430.0,497,0.01
1342,380.0,495,0.01
1343,320.0,447,0.01
1344,260.0,537,0.01
1345,320.0,543,0.01
1346,470.0,585,0.01
1347,550.0,709,0.01
1348,510.0,893,0.01
1349,430.0,673,0.01
1350,480.0,675,0.01
1351,690.0,675,0.01
1352,630.0,607,0.01
1353,660.0,599,0.01
1354,1010.0,625,0.01
1355,980.0,923,0.01
1356,610.0,689,0.01
1357,1050.0,737,0.01
1358,430.0,553,0.01
1359,860.0,691,0.01
1360,310.0,329,0.01
1361,870.0,881,0.01
1362,340.0,503,0.01
1363,1080.0,705,0.01
1364,930.0,769,0.01
1365,310.0,363,0.01
1366,310.0,427,0.01
1367,780.0,681,0.01
1368,390.0,535,0.01
1369,400.0,461,0.01
1370,340.0,437,0.01
1371,470.0,499,0.01
1372,460.0,495,0.01
1373,320.0,505,0.01
1374,360.0,423,0.01
1375,70.0,449,0.01
1376,270.0,545,0.01
1377,640.0,649,0.01
1378,270.0,467,0.01
1379,490.0,553,0.01
1380,240.0,475,0.01
1381,440.0,555,0.01
1382,240.0,495,0.01
1383,400.0,509,0.01
1384,530.0,619,0.01
1385,400.0,581,0.01
1386,340.0,609,0.01
1387,310.0,529,0.01
1388,670.0,701,0.01
1389,940.0,615,0.01
1390,270.0,427,0.01
1391,690.0,645,0.01
1392,1000.0,627,0.01
1393,1770.0,729,0.01
1394,1020.0,625,0.01
1395,1810.0,635,0.01
1396,390.0,497,0.01
1397,260.0,435,0.01
1398,610.0,653,0.01
1399,1030.0,757,0.01
1400,1350.0,821,0.01
1401,1790.0,739,0.01
1402,930.0,615,0.01
1403,300.0,427,0.01
1404,990.0,625,0.01
1405,370.0,539,0.01
1406,1780.0,735,0.01
1407,930.0,615,0.01
1408,1760.0,725,0.01
1409,930.0,615,0.01
1410,990.0,661,0.01
1411,700.0,667,0.01
1412,1470.0,755,0.01
1413,530.0,695,0.01
1414,1020.0,809,0.01
1415,1790.0,693,0.01
1416,1770.0,725,0.01
1417,1110.0,917,0.01
1418,970.0,629,0.01
1419,330.0,567,0.01
1420,990.0,723,0.01
1421,950.0,707,0.01
1422,960.0,627,0.01
1423,410.0,607,0.01
1424,1010.0,625,0.01
1425,690.0,605,0.01
1426,440.0,583,0.01
1427,370.0,609,0.01
1428,950.0,693,0.01
1429,410.0,719,0.01
1430,960.0,583,0.01
1431,950.0,707,0.01
1432,930.0,615,0.01
1433,950.0,707,0.01
1434,620.0,675,0.01
1435,990.0,629,0.01
1436,820.0,897,0.01
1437,940.0,615,0.01
1438,860.0,807,0.01
1439,1020.0,685,0.01
1440,270.0,503,0.01
1441,930.0,615,0.01
1442,840.0,825,0.01
1443,1020.0,745,0.01
1444,690.0,583,0.01
1445,340.0,611,0.01
1446,530.0,635,0.01
1447,630.0,633,0.01
1448,450.0,733,0.01
1449,570.0,883,0.01
1450,530.0,667,0.01
1451,600.0,635,0.01
1452,480.0,713,0.01
1453,490.0,637,0.01
1454,340.0,581,0.01
1455,500.0,623,0.01
1456,290.0,381,0.01
1457,230.0,403,0.01
1458,670.0,659,0.01
1459,400.0,533,0.01
1460,420.0,467,0.01
1461,350.0,711,0.01
1462,330.0,597,0.01
1463,310.0,445,0.01
1464,520.0,511,0.01
1465,630.0,815,0.01
1466,340.0,443,0.01
1467,150.0,383,0.01
1468,590.0,661,0.01
1469,370.0,531,0.01
1470,370.0,529,0.01
1471,200.0,315,0.01
1472,1230.0,1117,0.01
1473,400.0,509,0.01
1474,340.0,627,0.01
1475,470.0,459,0.01
1476,480.0,477,0.01
1477,590.0,731,0.01
1478,430.0,683,0.01
1479,330.0,621,0.01
1480,570.0,671,0.01
1481,490.0,697,0.01
1482,290.0,399,0.01
1483,110.0,319,0.01
1484,1930.0,771,0.01
1485,420.0,649,0.01
1486,370.0,799,0.01
1487,200.0,493,0.01
1488,660.0,657,0.01
1489,530.0,827,0.01
1490,580.0,767,0.01
1491,360.0,449,0.01
1492,770.0,719,0.01
1493,570.0,619,0.01
1494,620.0,601,0.01
1495,500.0,821,0.01
1496,640.0,625,0.01
1497,330.0,557,0.01
1498,180.0,443,0.01
1499,150.0,375,0.01
1500,430.0,687,0.01
1501,360.0,433,0.01
1502,270.0,469,0.01
1503,480.0,767,0.01
1504,860.0,757,0.01
1505,480.0,497,0.01
1506,490.0,627,0.01
1507,620.0,687,0.01
1508,380.0,489,0.01
1509,330.0,529,0.01
1510,230.0,435,0.01
1511,330.0,715,0.01
1512,490.0,513,0.01
1513,560.0,723,0.01
1514,350.0,539,0.01
1515,850.0,629,0.01
1516,430.0,549,0.01
1517,690.0,1027,0.01
1518,740.0,925,0.01
1519,1110.0,813,0.01
1520,620.0,617,0.01
1521,230.0,433,0.01
1522,640.0,693,0.01
1523,370.0,685,0.01
1524,250.0,581,0.01
1525,1320.0,1161,0.01
1526,960.0,1073,0.01
1527,260.0,491,0.01
1528,150.0,357,0.01
1529,410.0,359,0.01
1530,860.0,793,0.01
1531,510.0,671,0.01
1532,450.0,465,0.01
1533,330.0,559,0.01
1534,1480.0,967,0.01
1535,760.0,621,0.01
1536,320.0,427,0.01
1537,460.0,689,0.01
