update,episodes_completed,avg_reward,avg_score,policy_loss,value_loss,entropy,clip_frac,kl,action_diversity,unique_states,explained_variance,advantage_std,positive_adv_frac
7680,20897,236.05625,2360.5625,-0.006588575866771862,8.278516754508018,1.9753936026245356,0.084716796875,0.0024092277672025375,2.1909465649948774,1247,0.959219582080841,4.82025399684906,0.4503125
7690,20923,227.81875,2278.1875,-0.0025543652154738083,26.948903873562813,1.8371244985610247,0.05859375,0.002234347246485413,2.1820133581367647,1217,0.9610967683792114,4.653855965137482,0.4453076171875
7700,20949,231.38125,2313.8125,-0.005820319755002856,18.212185375392437,1.9178277589380741,0.0863037109375,0.003202363608579617,2.1781196033240815,1154,0.9592364710569382,4.756186456680298,0.4492138671875
7710,20970,232.2,2322.0,-0.006444639642722905,13.41653048247099,1.9980073980987072,0.0697021484375,0.0019430785541771911,2.185196018042623,1229,0.9585209757089614,4.682453298568726,0.4443994140625
7720,20995,230.83125,2308.3125,-0.003459906511125155,10.873737629503012,1.8394527696073055,0.0408935546875,0.0013875806853320682,2.181551014079652,1143,0.9627339673042298,4.564691309928894,0.443720703125
7730,21020,230.74375,2307.4375,-0.005844454251928255,5.048077967017889,1.949259489774704,0.087646484375,0.0030218222909752512,2.177853131028211,1145,0.9629142665863037,4.539348561763763,0.443369140625
7740,21044,231.0125,2310.125,-0.00523278844775632,8.561042092740536,1.9940630737692118,0.0655517578125,0.002108512788254302,2.175787477385936,1098,0.9616268962621689,4.604723601341248,0.4381396484375
7750,21068,231.0875,2310.875,-0.005593860318185762,5.677100075408816,1.9329954963177443,0.062744140625,0.0023045589186949655,2.179251549995604,1186,0.9625796896219253,4.620748391151428,0.436953125
7760,21093,235.54375,2355.4375,-0.0027055671816924587,7.399388130754232,1.9740517027676105,0.080078125,0.003154101243126206,2.173175080528001,1211,0.9628937691450119,4.720718579292297,0.4372900390625
7770,21118,236.64375,2366.4375,-0.004031657852465287,12.054385498166084,1.9363474231213331,0.0577392578125,0.003815452324488433,2.1767003870434136,1211,0.9616015887260437,4.751972644329071,0.4362353515625
7780,21143,237.2875,2372.875,-0.0053949103894410655,4.766534350812435,2.0277382768690586,0.066650390625,0.0017700941243674606,2.180667608899829,1207,0.9611863672733307,4.768875539302826,0.4405078125
7790,21167,237.08125,2370.8125,-0.003080570313613862,11.064822148531675,1.826516468077898,0.05224609375,0.0026198288142040838,2.1879653482003514,1305,0.959392067193985,4.856111087799072,0.4434765625
7800,21191,232.59375,2325.9375,-0.0018803534476319328,24.354035675525665,1.8444775063544512,0.0361328125,0.002840045672201086,2.189011061215309,1136,0.960743454694748,4.824383962154388,0.4397607421875
7810,21215,235.24375,2352.4375,-0.006560539753991179,9.167915854603052,1.9230657313019037,0.0892333984375,0.0009893959468172397,2.183729688634669,1237,0.9624725723266602,4.79701150894165,0.4439208984375
7820,21241,234.24375,2342.4375,-0.004350880888523534,23.002753347158432,1.8610718417912722,0.039794921875,0.0010732701430242741,2.1718467227116194,1142,0.9606010454893112,4.835851402282715,0.445302734375
7830,21264,225.83125,2258.3125,-0.005615618254523724,16.344368174672127,1.8841825108975172,0.0477294921875,0.0023083188716555014,2.184244535186958,1228,0.9593845134973527,4.966696960926056,0.448212890625
7840,21289,228.73125,2287.3125,-0.0017940484685823321,22.330184511840343,1.7729297447949648,0.0333251953125,0.0022225297816476086,2.1822143060722974,1203,0.9602862101793289,4.945674650669098,0.45369140625
7850,21315,228.6875,2286.875,-0.008156703232089058,7.704391315579414,1.8948407508432865,0.07275390625,0.003907491500285687,2.1693575272507966,1194,0.9602326917648315,4.97422981262207,0.4520654296875
7860,21339,233.6125,2336.125,-0.0037487460431293584,7.646076261997223,1.9270040150731802,0.0345458984375,0.0017029019127221545,2.179949049088042,1156,0.9603092634677887,4.930609405040741,0.4498095703125
7870,21362,236.14375,2361.4375,-0.004878285602899268,5.427976470440626,1.9785480443388224,0.05712890625,0.0015195621963357553,2.182005725284936,1257,0.961351813673973,4.877607107162476,0.4466796875
7880,21388,240.01875,2400.1875,-0.006104178581153974,21.99633890390396,1.8738653752952814,0.0604248046875,0.0019709626267285785,2.162218886744216,1228,0.9591945403814316,4.976887865066528,0.4449365234375
7890,21411,240.11875,2401.1875,-0.007255700038513169,2.856067044660449,2.0043032877147198,0.0762939453125,0.0028903151196573162,2.1848349509347393,1190,0.9604062843322754,4.939316620826721,0.444638671875
7900,21437,236.55,2365.5,-0.004575536033371463,12.328541554510593,1.7401243578642607,0.0303955078125,0.0011450772999523906,2.1547849890190545,1226,0.9606778848171235,4.8820348691940305,0.4473876953125
7910,21457,234.31875,2343.1875,-0.00790827009768691,7.471778556704521,2.024133313447237,0.0660400390625,0.001822809954319382,2.1918326902218186,1361,0.9600574678182602,4.824954137802124,0.4465576171875
7920,21485,233.51875,2335.1875,-0.004437693780346308,11.176561273634434,1.9251677170395851,0.046142578125,0.0020719153217214625,2.184437917499151,1257,0.9583113926649094,4.906120932102203,0.4488623046875
7930,21508,225.1625,2251.625,-0.004201540505164303,20.72919673472643,1.8686216063797474,0.04541015625,0.0029653164874616778,2.1750669487363385,1234,0.9585912668704987,4.84928498506546,0.45103515625
7940,21532,230.8,2308.0,-0.006350053881760687,12.883901134133339,2.0072011575102806,0.051025390625,0.0020462266329559498,2.1796614720340997,1153,0.9575289744138717,4.921075468063354,0.45068359375
7950,21557,231.99375,2319.9375,-0.007121227667084895,10.599498763680458,2.0140059255063534,0.0411376953125,0.0016191758404602297,2.18943248809153,1150,0.9568548077344894,4.967551219463348,0.45703125
7960,21583,235.7625,2357.625,-0.005510729490197264,8.188126906752586,1.9130760319530964,0.072509765625,0.0029164344814489596,2.1776182846078718,1276,0.9545637637376785,4.863373003005981,0.456455078125
7970,21606,228.0,2280.0,-0.004297259962186217,20.55906430631876,1.9947188962250948,0.0350341796875,0.001750357336277375,2.182004659498677,1372,0.9544703030586242,4.831713593006134,0.4549169921875
7980,21629,231.43125,2314.3125,-0.005632254556985572,10.9087352193892,2.0111567098647356,0.0361328125,0.00277211077263928,2.1794271384422137,1423,0.9562227177619934,4.695626114606857,0.4543408203125
7990,21655,232.1875,2321.875,-0.004613722499925643,17.122369349002838,1.873565522953868,0.0465087890625,0.0013084714846627321,2.1879565561748215,1245,0.9556787842512131,4.675050762891769,0.4592236328125
8000,21679,230.2625,2302.625,-0.0037035929271951318,11.691281713545322,1.9505333416163921,0.0382080078125,0.002367156124819303,2.1928259193700477,1314,0.9566998916864395,4.651864978075028,0.4598291015625
8010,21702,225.83125,2258.3125,-0.0014510243927361444,55.114078998565674,1.9179756939411163,0.05908203125,0.0025289071454608347,2.1764174209778533,1172,0.9567180317640305,4.7738680183887485,0.4594921875
8020,21729,222.96875,2229.6875,-0.003672979073598981,9.539271280169487,1.9048728086054325,0.0439453125,0.0013824002526234835,2.1872760185896007,1220,0.959185065627098,4.636939128637314,0.456767578125
8030,21754,221.3,2213.0,-0.004905191381112672,4.165792696177959,1.9529147520661354,0.0438232421875,0.0026990773121724487,2.1935142705769204,1320,0.958154416680336,4.629458667039871,0.4527685546875
8040,21781,224.36875,2243.6875,-0.004417952135554515,23.48089525103569,1.9359971806406975,0.0721435546875,0.003163454861351056,2.188567275369697,1157,0.958545760512352,4.608745208978653,0.4514453125
8050,21805,229.075,2290.75,-0.004566429153783247,4.644152871333063,1.902903052046895,0.03369140625,0.001898766435260768,2.1803480377999818,1077,0.9607095289230346,4.47099357008934,0.4481982421875
8060,21834,228.04375,2280.4375,-0.004282823210814968,6.387767180800438,1.8307330328971148,0.0428466796875,0.0018392953652437427,2.1779503051375526,1092,0.9631150978803634,4.49694725394249,0.4460693359375
8070,21856,228.65,2286.5,-0.00635194963979302,2.280420921742916,1.9997408110648394,0.062744140625,0.002319318755326094,2.185503499682767,1227,0.9638852775096893,4.485551832914353,0.4467529296875
8080,21884,222.86875,2228.6875,-0.0037692104233428836,10.414938025176525,1.8862910028547049,0.0299072265625,0.0013219047941674944,2.181896246408648,1069,0.9654427462816239,4.472187542915345,0.44919921875
8090,21908,226.08125,2260.8125,-0.004822069611691404,12.083860451355577,1.9280234016478062,0.0577392578125,0.0015094422233232763,2.1845655217423445,1246,0.9655555427074433,4.520650670528412,0.44607421875
8100,21932,225.3875,2253.875,-0.004351223396952264,12.292848199605942,1.8698834273964167,0.04541015625,0.0021405563329608412,2.185847655341814,1205,0.9653320461511612,4.539377958774566,0.4449462890625
8110,21955,229.41875,2294.1875,-0.004073875446920283,9.228703323751688,2.040373131632805,0.0733642578125,0.0027543529540707823,2.193067003789256,1196,0.964588788151741,4.553620321750641,0.4422509765625
8120,21981,226.75625,2267.5625,-0.002919002014095895,14.34895869717002,1.9682128708809614,0.0430908203125,0.002148822160961572,2.185274397824393,1195,0.9631798636913299,4.666559586524963,0.44037109375
8130,22006,225.71875,2257.1875,-0.005090263279271312,11.067720614373684,1.969879887998104,0.03955078125,0.002791176342725521,2.1726850056687335,1316,0.9650166916847229,4.618279178142547,0.4402685546875
8140,22029,229.75,2297.5,-0.005046144564403221,14.589518396183848,1.9211641252040863,0.062255859375,0.0025816156739892904,2.1847221971449,1227,0.9657503420114517,4.574720666408539,0.443896484375
8150,22055,234.01875,2340.1875,-0.006243996933335438,5.776411131024361,1.9481953587383032,0.047607421875,0.001810795711207902,2.1723061614782777,1096,0.9638257491588592,4.572594835758209,0.445029296875
8160,22078,231.925,2319.25,-0.007016151619609445,7.475293230265379,1.9213556312024593,0.0755615234375,0.0024126106582116336,2.1835689895452295,1264,0.9624519193172455,4.573880512714386,0.447548828125
8170,22103,231.13125,2311.3125,-0.005536832351936027,6.1586358696222305,1.874878952279687,0.0394287109375,0.002633381268424273,2.1575804664702543,1307,0.962032333612442,4.594899356365204,0.4538037109375
8180,22127,232.1625,2321.625,-0.007371101281023584,3.8433910217136145,1.9117733221501112,0.054931640625,0.002217743975961639,2.178881213921089,1109,0.9617644703388214,4.635978484153748,0.4548828125
8190,22154,233.18125,2331.8125,-0.00364863988943398,7.275912098586559,1.8362953141331673,0.041259765625,0.0024580147401138674,2.170092602654521,1089,0.9631470733880997,4.516864767074585,0.45138671875
8200,22177,234.70625,2347.0625,-0.006652424577623606,2.4949245303869247,1.9746533036231995,0.062255859375,0.0037965705450915266,2.187569952748121,1362,0.9624196094274521,4.55948816537857,0.4512548828125
8210,22200,232.275,2322.75,-0.008151794521836564,3.0998717807233334,1.94648402556777,0.0718994140625,0.002997019581925997,2.190604975497856,1263,0.9644139701128006,4.45835931301117,0.453544921875
8220,22226,228.33125,2283.3125,-0.004281040106434375,8.38736754283309,1.8976946901530027,0.0465087890625,0.0010446318847243674,2.1905726807115977,1234,0.9648666900396347,4.379138698577881,0.456064453125
8230,22248,233.68125,2336.8125,-0.005494993463798892,6.6940534226596355,1.9560705218464136,0.05712890625,0.0032930217203102075,2.1959470859144057,1211,0.964237077832222,4.418001308441162,0.4606103515625
8240,22274,234.24375,2342.4375,-0.0038645592285320163,7.621332503855228,1.9061715546995401,0.04736328125,0.0018751400530163664,2.147423823670882,1130,0.9654152935743332,4.338219475746155,0.4559912109375
8250,22295,236.525,2365.25,-0.007370495150098577,2.179703422822058,1.990941969677806,0.0728759765625,0.002405415070370509,2.177345243587556,1220,0.9655957865715027,4.39801198720932,0.4555908203125
8260,22322,235.54375,2355.4375,-0.00355225068051368,4.956785274669528,1.8185135535895824,0.0345458984375,0.001586427926667966,2.1783487371530077,1185,0.9682198405265808,4.3442593812942505,0.4552392578125
8270,22347,239.20625,2392.0625,-0.0039009769534459338,5.295160681009293,1.9381331652402878,0.043212890625,0.0018539177426646347,2.1847928747063063,1207,0.9686132508516312,4.339118506908417,0.4503125
8280,22370,240.50625,2405.0625,-0.0030205614311853424,4.289866229519248,1.9576721042394638,0.031005859375,0.0014408357201318722,2.18537172990575,1397,0.9675485908985137,4.3526039934158325,0.448984375
8290,22395,241.91875,2419.1875,-0.004776197631144896,6.383166838437319,1.8665887527167797,0.043701171875,0.002266701172629837,2.1641184716107644,1192,0.9671522909402848,4.414589450359345,0.4516943359375
8300,22418,238.525,2385.25,-0.0034639915102161467,11.106843143701553,1.8600750379264355,0.0284423828125,0.0010618299238558393,2.1884057797592744,1156,0.9678368771076202,4.416101720333099,0.4537255859375
8310,22441,238.19375,2381.9375,-0.0024981141177704558,10.50454274751246,1.9745019562542439,0.0379638671875,0.00208270268922206,2.186443808005053,1129,0.9680393135547638,4.444210710525513,0.45482421875
8320,22468,242.15625,2421.5625,-0.004174682617303915,6.398795071989298,1.913226442411542,0.043701171875,0.0023729492404527264,2.1771714004936573,1242,0.9698653554916382,4.427842884063721,0.45474609375
8330,22489,247.2625,2472.625,-0.004375184857053682,11.658787850290537,1.9105223380029202,0.0322265625,0.001371191181078757,2.184485173316909,1179,0.9674598252773285,4.563346316814423,0.448232421875
8340,22515,243.875,2438.75,-0.0039000929391477257,9.635484270751476,1.9543098751455545,0.0404052734375,0.001990932363696629,2.1848921153628353,1241,0.9664638757705688,4.5621279835700985,0.44494140625
8350,22541,238.75,2387.5,-0.004609292634995654,8.10905284434557,1.86149294488132,0.02685546875,0.0014441994790104218,2.175637509992358,1260,0.9659408056735992,4.566637814044952,0.4428271484375
8360,22563,235.15,2351.5,-0.004792413936229423,9.944549884647131,1.9524250198155642,0.0499267578125,0.002049956314294832,2.1820445303675102,1256,0.9647296309471131,4.562318079471588,0.442705078125
8370,22590,229.41875,2294.1875,-0.0033587542857276276,13.501115754246712,1.9154947828501463,0.041748046875,0.001628321573662106,2.169299231700582,1150,0.9634692788124084,4.631533694267273,0.4443017578125
8380,22616,227.0375,2270.375,-0.0039804206462576985,15.345314450562,1.792342258617282,0.0572509765625,0.00257731574401987,2.1835228609408794,1220,0.9640978664159775,4.668427059650421,0.445869140625
8390,22638,226.83125,2268.3125,-0.0066480426758062094,6.118473015725613,1.9083228036761284,0.033935546875,0.0017449680344725493,2.1804656523179733,1179,0.9631199222803116,4.6700748085975645,0.445771484375
8400,22665,222.16875,2221.6875,-0.004896290163742378,6.886530201882124,1.904587859287858,0.041748046875,0.0013844049553881632,2.184121529993016,1248,0.9642832416296006,4.560679140090943,0.444990234375
8410,22689,228.1125,2281.125,-0.0064475542603759095,3.7073902264237404,1.9645209312438965,0.05908203125,0.0023395628195430618,2.1944205073240606,1199,0.9640931075811386,4.515965566635132,0.4421484375
8420,22714,227.3,2273.0,-0.00459452680661343,4.993790648877621,1.9826242458075285,0.0255126953125,0.0010140113117813598,2.180603706492522,1262,0.9633703058958054,4.474496119022369,0.4395556640625
8430,22737,228.60625,2286.0625,-0.006731985748047009,2.332848715595901,1.9412275608628988,0.059814453125,0.0028219944047123136,2.1895838926920854,1171,0.9657838171720505,4.315910611152649,0.44189453125
8440,22762,225.35625,2253.5625,-0.002119972894433886,19.05307925865054,1.944000931456685,0.0218505859375,0.0013606988723040558,2.1861515577463395,1252,0.9623810881376267,4.45342360496521,0.4472998046875
8450,22786,229.95625,2299.5625,-0.0048321699287043884,8.925833396613598,1.7987302262336016,0.05810546875,0.002340401471883524,2.1698081657042105,1254,0.9627542221546173,4.496712408065796,0.4538623046875
8460,22807,230.075,2300.75,-0.0038443068478954956,7.168402597308159,1.944664355367422,0.02783203125,0.0023076074194250396,2.180569698169837,1198,0.9615051180124283,4.51837440252304,0.456845703125
8470,22834,234.2625,2342.625,-0.002234434097772464,6.379273094236851,1.8573242519050837,0.04052734375,0.0011333700458635576,2.176200578033443,1264,0.9616175758838653,4.44486102938652,0.4579931640625
8480,22858,235.9625,2359.625,-0.005556465053814463,21.062342450022697,1.8851375840604305,0.0469970703125,0.0019596578476921422,2.180927032430912,1228,0.9611237651109695,4.389472930431366,0.45650390625
8490,22880,243.8125,2438.125,-0.003601039876230061,37.8974557928741,1.9125056602060795,0.066162109375,0.0028973648222745396,2.187131678730299,1285,0.9587577331066132,4.547212104797364,0.4568994140625
8500,22906,242.8,2428.0,-0.0035771334951277822,5.802121680229902,1.8853037245571613,0.0433349609375,0.0013769281722488813,2.1778368360208913,1153,0.9578283840417862,4.601559121608734,0.456083984375
8510,22929,244.775,2447.75,-0.004599117673933506,9.31040671467781,1.9243195876479149,0.0396728515625,0.0018370163634244818,2.1645349977818436,1136,0.9566221731901169,4.698379476070404,0.45669921875
8520,22953,238.3625,2383.625,-0.006242354458663613,5.488886272534728,1.8840665481984615,0.041748046875,0.0018941252674267162,2.154852918549052,1222,0.9566475081443787,4.725629045963287,0.4565478515625
8530,22977,233.0375,2330.375,-0.004977880947990343,3.795911557972431,1.8856986723840237,0.0670166015625,0.002630334045534255,2.172203746606291,1156,0.9571252554655075,4.708792321681976,0.45896484375
8540,22998,238.325,2383.25,-0.004657773475628346,5.393563192337751,1.9519855417311192,0.032470703125,0.0010150471862289123,2.1892777900578375,1213,0.9584965378046035,4.665236117839814,0.4587353515625
8550,23024,238.34375,2383.4375,-0.002995520393596962,13.44275988638401,1.889289978891611,0.0177001953125,0.001362531718768878,2.179261005879235,1234,0.9591259580850601,4.592639706134796,0.4559814453125
8560,23046,236.65625,2366.5625,-0.0065797159768408164,4.034292373806238,1.979380065575242,0.059814453125,0.0022066791243560147,2.182747122871915,1198,0.9607612460851669,4.657153289318085,0.4557666015625
8570,23074,241.13125,2411.3125,-0.005357758200261742,3.011976696550846,1.9732544012367725,0.0611572265625,0.0021278661806718446,2.1891186153621587,1107,0.9622858279943466,4.63775356888771,0.455
8580,23100,239.71875,2397.1875,-0.004670994749176316,8.800606675446033,1.9481408391147852,0.026611328125,0.0015997583705029683,2.176088204910469,1229,0.9637923419475556,4.584447667598725,0.4538232421875
8590,23121,239.1625,2391.625,-0.006031022217939608,4.69704731926322,1.8702481128275394,0.0552978515625,0.0020245684681867715,2.1751641962443866,1182,0.9670019084215165,4.400562086105347,0.4487744140625
8600,23144,244.06875,2440.6875,-0.005900857169763185,9.096844159066677,1.98609883710742,0.043212890625,0.002297451028425712,2.169673005250815,1431,0.9613882291316986,4.552770841121673,0.4498291015625
8610,23168,242.48125,2424.8125,-0.0027037901163566858,12.873257622122765,1.859840614721179,0.027099609375,0.0013266029372971389,2.174610392043864,1167,0.9624228316545487,4.534395015239715,0.4532568359375
8620,23192,247.71875,2477.1875,-0.003865135135129094,8.238039497286081,1.9425689075142145,0.04638671875,0.0032116665970534086,2.184392549374664,1100,0.9633623111248016,4.583891794681549,0.4553662109375
8630,23213,244.70625,2447.0625,-0.0036061397549929097,14.716868314892054,1.9256354086101055,0.0380859375,0.0016868251277628588,2.1747534924234304,1159,0.962893716096878,4.630244300365448,0.4540087890625
8640,23239,244.825,2448.25,-0.004235662752762437,8.989539105445147,1.6861155200749636,0.043212890625,0.0016279099099847372,2.1711033860029016,1206,0.9658199179172516,4.556077313423157,0.45482421875
8650,23262,247.025,2470.25,-0.0044477170158643275,2.0916967848315835,2.0219553131610155,0.024658203125,0.0011398401893529808,2.1860778632928386,1160,0.9662498086690903,4.513275964260101,0.4544970703125
8660,23288,254.01875,2540.1875,-0.003548405846231617,24.377162642776966,1.8947045039385557,0.025390625,0.0012514554855442839,2.1774980478976245,1216,0.9654950761795044,4.565626125335694,0.454267578125
8670,23311,255.1875,2551.875,-0.0021458401606651023,18.67525551840663,1.8167206812649965,0.0302734375,0.001966564126632875,2.176016109924766,1216,0.9639938741922378,4.708318955898285,0.4574658203125
8680,23336,253.1875,2531.875,-0.0028889936656923965,15.50643253326416,1.8117607235908508,0.0220947265625,0.002029967349699291,2.1486445290294074,1140,0.9634827363491059,4.773526532649994,0.4540673828125
8690,23357,255.61875,2556.1875,-0.004832065009395592,8.857889387756586,1.9317626804113388,0.0311279296875,0.00142825445800554,2.192751221031819,1052,0.9628055453300476,4.8430084395408635,0.462333984375
8700,23381,258.2875,2582.875,-0.0017596613470232114,18.847361095249653,1.7868701629340649,0.0152587890625,0.0011381865260773338,2.1497203621075744,1125,0.9685763221979141,4.7058691310882566,0.461953125
8710,23404,263.3125,2633.125,-0.004523397627053782,14.188019424676895,1.9188925810158253,0.035888671875,0.0011447868564573582,2.1796558879778942,1119,0.9679876744747162,4.753541986942292,0.460966796875
8720,23429,265.6875,2656.875,-0.003851653033052571,6.275201328098774,1.9119247067719698,0.0374755859375,0.0032201153662754223,2.1871486332859678,1245,0.9680797523260116,4.685620920658112,0.4594287109375
8730,23449,263.40625,2634.0625,-0.007522832311224192,1.43926612008363,2.0437636952847242,0.0826416015625,0.0028541781794046983,2.189264626922069,1128,0.9677252197265624,4.644119383096695,0.45611328125
8740,23477,256.675,2566.75,-0.004383495048386976,9.60809238255024,1.800675991922617,0.023681640625,0.002456108080878039,2.1691296359212022,1021,0.9675814628601074,4.637514525651932,0.451630859375
8750,23497,258.63125,2586.3125,-0.004999673197744414,6.333252241834998,1.9667076151818037,0.0447998046875,0.0027174896877113497,2.194445432290927,1129,0.9664519768953324,4.738281682729721,0.4495849609375
8760,23521,254.05625,2540.5625,-0.004903358058072627,6.5158086605370045,1.904342282563448,0.048095703125,0.0015952497287798906,2.175360262858335,1210,0.9671000850200653,4.641467074155807,0.446748046875
8770,23545,252.275,2522.75,-0.004232798099110369,13.86432982981205,1.8539486024528742,0.0322265625,0.0021383622361099697,2.1840789954853586,1195,0.9675207018852234,4.563697320222855,0.4453564453125
8780,23567,246.9625,2469.625,-0.005559710334637202,9.760546825826168,1.88213418610394,0.040771484375,0.0020497392879406107,2.181787298072194,1236,0.9666855227947235,4.635308462381363,0.448291015625
8790,23590,245.28125,2452.8125,-0.0032020809812820517,2.9382151383906603,1.9371587056666613,0.0260009765625,0.0019534485327312723,2.1894785139504407,1127,0.9688937044143677,4.455016449689865,0.4431005859375
8800,23614,251.2625,2512.625,-0.0035381499910727143,12.422801613807678,1.8836671635508537,0.0281982421875,0.001775678465492092,2.175499127417499,1182,0.9674383908510208,4.521675378084183,0.4429248046875
8810,23635,249.79375,2497.9375,-0.0037239443336147815,9.373705277219415,1.9398345835506916,0.026611328125,0.0010926753498097241,2.180437541276807,1202,0.9680574417114258,4.422500435113907,0.4405224609375
8820,23664,244.475,2444.75,-0.0030364775739144534,9.72179014980793,1.9001426845788956,0.022705078125,0.0009673138183643459,2.1905918358050385,1281,0.9653310775756836,4.527300828695298,0.441103515625
8830,23686,238.75,2387.5,-0.007053370907669887,13.413087159395218,1.9089456386864185,0.0291748046875,0.00214700993092265,2.1848728531644888,1246,0.9660211509466171,4.557554552555084,0.44537109375
8840,23710,238.54375,2385.4375,-0.005484235807671212,9.71422341093421,1.945289870724082,0.034912109375,0.001342747710623371,2.1896735963898077,1282,0.9644570964574813,4.643853690624237,0.4489599609375
8850,23732,235.0125,2350.125,-0.00466010149102658,10.068210400640965,1.923115013167262,0.0289306640625,0.0009535160670566256,2.1864868878274812,1181,0.9656382489204407,4.5550582671165465,0.4500244140625
8860,23757,239.54375,2395.4375,-0.004929724265821278,7.406255200505257,1.8913207110017538,0.045654296875,0.00139525551458064,2.1836571783262158,1200,0.9652185243368149,4.579300000667572,0.450283203125
8870,23781,233.90625,2339.0625,-0.003524707513861358,13.27372184023261,1.9301770646125078,0.033447265625,0.0019676194542626035,2.1898547084939723,1248,0.9634100073575973,4.58086739063263,0.4482080078125
8880,23806,235.78125,2357.8125,-0.0033495069947093725,10.896739464253187,1.7459987867623568,0.0201416015625,0.0009316664200014202,2.1765922669500823,1210,0.9643117928504944,4.498194172382354,0.449794921875
8890,23828,236.54375,2365.4375,-0.003989529170212336,2.6498993998393416,1.8504005186259747,0.029296875,0.001049200013767404,2.1871101566765514,1157,0.9614928644895554,4.656200017929077,0.453330078125
8900,23853,240.5625,2405.625,-0.004268415446858853,10.861820347607136,1.9027333650738,0.0194091796875,0.0015729356946394546,2.1711300509660534,1169,0.9628137940168381,4.583686563968659,0.453603515625
8910,23877,247.075,2470.75,-0.0026684824406402186,8.463106237351894,1.8933593984693289,0.0137939453125,0.0017730990221025422,2.1702468467944023,1220,0.9620837360620499,4.6421062707901,0.4522802734375
8920,23899,248.75,2487.5,-0.004133524242206477,3.514786483719945,1.9857383463531733,0.039306640625,0.002322343560081208,2.1821840521972393,1126,0.9630591011047364,4.612017915248871,0.455
8930,23923,246.69375,2466.9375,-0.005371650171582587,27.499787479639053,1.9303875863552094,0.036865234375,0.0013910004909121199,2.186820311604511,1162,0.9630394995212554,4.587203996181488,0.4525390625
8940,23946,253.24375,2532.4375,-0.004317298124078661,6.739375764504075,1.9821544028818607,0.0177001953125,0.0015975279729900649,2.1872781000998747,1220,0.9641957479715347,4.532899081707001,0.45296875
8950,23970,247.79375,2477.9375,-0.005422343238024041,3.658284110017121,1.9884440246969461,0.051513671875,0.0013061975478194654,2.1844982566381286,1232,0.9642541223764419,4.545613968372345,0.4514013671875
8960,23992,251.7625,2517.625,-0.003098579531069845,7.4478006809949875,1.8553285114467144,0.0335693359375,0.0025171415054501267,2.182024290706285,1084,0.9656122905015946,4.498271842002868,0.455908203125
8970,24014,254.46875,2544.6875,-0.003547710628481582,8.87513899244368,1.956371983513236,0.02099609375,0.0011542684114829171,2.1836396951544885,1175,0.9674428486824036,4.469194600582123,0.4579931640625
8980,24039,250.575,2505.75,-0.002940319769550115,13.169220246374607,1.8118455987423658,0.02099609375,0.0014561921288986923,2.1874877882622688,1271,0.9615851014852523,4.599847621917725,0.460341796875
8990,24061,255.675,2556.75,-0.0012517844006652012,18.57460195571184,1.9131325036287308,0.015625,0.0014206413325155154,2.1864050078482506,1160,0.9634458029270172,4.563382756710053,0.4595947265625
9000,24084,256.70625,2567.0625,-0.008388360336539336,1.7312419516965747,1.9747570343315601,0.0548095703125,0.0020724572023027577,2.185405116698233,1144,0.9639654457569122,4.558369191884995,0.455400390625
9010,24111,252.20625,2522.0625,-0.0033409452735213563,34.00867558270693,1.8759399950504303,0.024169921875,0.0013322232862265082,2.192910894941416,1279,0.9635049498081207,4.5480046761035915,0.4573876953125
9020,24132,255.24375,2552.4375,-0.004436053684912622,2.7139642518013716,2.0204674378037453,0.026123046875,0.0013366400235099718,2.1924422446472303,1223,0.9650629431009292,4.498308328390121,0.4576513671875
9030,24155,254.53125,2545.3125,-0.005031173684983514,6.254696827381849,1.9582009203732014,0.04150390625,0.002282241875946056,2.172734370529359,1168,0.9661731874942779,4.430321077108383,0.4577490234375
9040,24181,252.46875,2524.6875,-0.0037656717759091407,4.226836904883385,1.9149897955358028,0.0296630859375,0.0012722685569315217,2.1819380545333424,1172,0.9661749643087387,4.413721097707748,0.454677734375
9050,24204,247.09375,2470.9375,-0.00579991347331088,3.6705318614840508,1.93344746530056,0.03515625,0.001290481406613253,2.1807250799113627,1192,0.9655140250921249,4.393903995752335,0.4558349609375
9060,24231,244.13125,2441.3125,-0.003093330335104838,19.931103326380253,1.897878548130393,0.017578125,0.001182236574095441,2.160151697907438,1035,0.9653214478492737,4.38221377491951,0.45125
9070,24251,242.2125,2422.125,-0.0038347481458913535,3.7737799249589443,1.9123508669435978,0.0400390625,0.0016019766826502746,2.1759817192453443,1090,0.9670454102754593,4.278425987958908,0.45001953125
9080,24276,245.8875,2458.875,-0.0035082269459962845,26.94167721271515,1.8557111006230116,0.0118408203125,0.0009469204942433862,2.1528831357477194,1223,0.9704673498868942,4.1951249778270725,0.448828125
9090,24301,249.575,2495.75,-0.006128036089648958,5.0507097989320755,1.940717177465558,0.0501708984375,0.0028351974697216065,2.1918194833181626,1111,0.9709057700634003,4.1957707798480985,0.4461181640625
9100,24320,246.93125,2469.3125,-0.004683888299041428,3.5602218005806208,1.9832065384835005,0.0198974609375,0.0019191393803339452,2.181052330005302,1254,0.9697567772865295,4.220703413486481,0.4487646484375
9110,24346,251.53125,2515.3125,-0.0036338710197014734,29.96345204859972,1.888202017173171,0.017578125,0.001272783740205341,2.1810418397370137,1250,0.9667050856351852,4.404739608764649,0.4497021484375
